scheduled_interview_id,interviewer_id,scorecard_id,_fivetran_synced
178323523,473239,34542914,2021-03-09 14:08:12.996000
178529786,471194,34538414,2021-03-09 14:08:13.513000
179779374,1314099,34669337,2021-03-09 14:08:13.764000
180084792,484362,34877192,2021-03-09 14:08:13.515000
48215815,480811,9401502,2021-03-09 14:08:09.471000
49518232,452763,,2021-03-09 14:08:09.472000
50058683,453881,,2021-03-09 14:08:09.471000
51058877,464840,,2021-03-09 14:08:09.473000
52121435,484367,9961180,2021-03-09 14:08:09.473000
52519494,473239,,2021-03-09 14:08:09.472000
55366587,484361,10511305,2021-03-09 14:08:09.473000
56468949,473239,,2021-03-09 14:08:09.473000
57784538,452419,,2021-03-09 14:08:09.473000
59216206,456411,,2021-03-09 14:08:09.473000
61119180,534242,11690698,2021-03-09 14:08:09.473000
62760930,637602,11989871,2021-03-09 14:08:09.734000
63514215,484373,,2021-03-09 14:08:09.735000
64881506,473239,,2021-03-09 14:08:09.735000
213822298,1314103,40687113,2021-03-09 14:08:13.764000
67411342,484365,12795067,2021-03-09 14:08:09.735000
68357687,474381,13008175,2021-03-09 14:08:09.735000
217007279,452763,41194224,2021-03-09 14:08:13.764000
69786796,647035,,2021-03-09 14:08:09.736000
71158493,452762,13544270,2021-03-09 14:08:09.735000
72381330,637602,13740750,2021-03-09 14:08:09.473000
73282614,464840,,2021-03-09 14:08:10.008000
221629653,1192075,42011949,2021-03-09 14:08:14.030000
221941790,1314103,41918124,2021-03-09 14:08:13.765000
222471139,1314103,42140103,2021-03-09 14:08:14.030000
222616964,1050843,42044030,2021-03-09 14:08:13.765000
223955866,592580,42796057,2021-03-09 14:08:14.030000
224478248,484373,42443503,2021-03-09 14:08:14.030000
76861097,689110,14528393,2021-03-09 14:08:10.008000
225272490,836218,42606300,2021-03-09 14:08:14.030000
77486675,441896,,2021-03-09 14:08:10.008000
226551769,1528859,42823686,2021-03-09 14:08:13.764000
226772180,1256732,42952330,2021-03-09 14:08:14.263000
227107431,484360,,2021-03-09 14:08:14.263000
227730684,963580,43511694,2021-03-09 14:08:14.030000
80098773,473161,15229942,2021-03-09 14:08:10.009000
228311476,592580,,2021-03-09 14:08:14.263000
229051759,1314111,,2021-03-09 14:08:14.264000
81755339,648036,,2021-03-09 14:08:10.009000
229913696,963580,43516017,2021-03-09 14:08:13.764000
82314145,441896,,2021-03-09 14:08:10.009000
84993917,648036,16354574,2021-03-09 14:08:10.009000
85646745,648036,16313755,2021-03-09 14:08:10.010000
87248102,466247,16618762,2021-03-09 14:08:10.009000
88968883,484363,,2021-03-09 14:08:10.303000
89906017,689110,17303587,2021-03-09 14:08:10.009000
91054683,473161,17375435,2021-03-09 14:08:10.303000
91463552,484360,17546778,2021-03-09 14:08:10.303000
93085497,471194,17813449,2021-03-09 14:08:10.303000
94999358,660455,18172356,2021-03-09 14:08:10.304000
97657039,484366,18749557,2021-03-09 14:08:10.304000
99407027,484367,19252603,2021-03-09 14:08:10.304000
101132559,552617,19388719,2021-03-09 14:08:10.592000
103343592,456411,20303545,2021-03-09 14:08:10.592000
105091049,552617,20412746,2021-03-09 14:08:10.593000
106609977,767628,20609176,2021-03-09 14:08:10.592000
108937572,637602,20955550,2021-03-09 14:08:10.593000
110322094,689111,21147361,2021-03-09 14:08:10.593000
110744867,767628,21523082,2021-03-09 14:08:10.593000
112670070,480811,21714205,2021-03-09 14:08:10.849000
113830988,637602,22061125,2021-03-09 14:08:10.849000
115662192,484361,22483568,2021-03-09 14:08:10.849000
116409528,473239,,2021-03-09 14:08:10.850000
118808835,552616,22846915,2021-03-09 14:08:10.850000
119633087,452419,22994191,2021-03-09 14:08:10.849000
120396696,660458,23258948,2021-03-09 14:08:10.850000
121794719,934349,23456043,2021-03-09 14:08:11.131000
122111776,473239,23743542,2021-03-09 14:08:10.850000
123670839,484331,24021777,2021-03-09 14:08:11.131000
124424286,473239,,2021-03-09 14:08:11.131000
125055374,456411,24108237,2021-03-09 14:08:11.132000
125864981,1017134,24321585,2021-03-09 14:08:10.850000
126214186,648036,,2021-03-09 14:08:11.379000
127187330,648036,,2021-03-09 14:08:11.379000
128428520,1017134,24880803,2021-03-09 14:08:11.380000
129257261,1017134,24962755,2021-03-09 14:08:11.379000
130347138,1017134,25303182,2021-03-09 14:08:11.131000
130547540,813722,,2021-03-09 14:08:11.380000
130945585,484360,25301751,2021-03-09 14:08:11.380000
133508560,552617,25873026,2021-03-09 14:08:11.654000
133897267,441896,,2021-03-09 14:08:11.655000
134325969,767628,26111867,2021-03-09 14:08:11.655000
134856956,484360,26165017,2021-03-09 14:08:11.655000
134997697,767628,26285737,2021-03-09 14:08:11.654000
135323064,1085802,,2021-03-09 14:08:11.655000
136014573,920751,26451793,2021-03-09 14:08:11.922000
136445424,473161,26497568,2021-03-09 14:08:11.380000
136653578,1017134,26494995,2021-03-09 14:08:11.654000
137635481,1017134,,2021-03-09 14:08:11.923000
138511300,647037,27159913,2021-03-09 14:08:11.655000
139648427,592582,,2021-03-09 14:08:11.924000
140243344,484366,27361326,2021-03-09 14:08:11.924000
140603956,471195,27653028,2021-03-09 14:08:11.923000
142268791,813722,27082998,2021-03-09 14:08:11.655000
144017565,648036,27942250,2021-03-09 14:08:12.215000
145006342,452763,28310811,2021-03-09 14:08:11.924000
146595009,592582,28562201,2021-03-09 14:08:12.215000
147315338,480811,28792392,2021-03-09 14:08:11.924000
148792533,813722,28881964,2021-03-09 14:08:12.216000
151254400,1017138,29288280,2021-03-09 14:08:12.216000
152282438,471195,,2021-03-09 14:08:12.216000
153244276,1192075,29771181,2021-03-09 14:08:12.217000
154710451,484346,,2021-03-09 14:08:11.654000
154771114,648036,30106498,2021-03-09 14:08:11.654000
155868377,466247,30455893,2021-03-09 14:08:12.217000
157267625,1134209,30540226,2021-03-09 14:08:12.480000
158203751,1017134,31608314,2021-03-09 14:08:12.481000
159372338,733988,31172622,2021-03-09 14:08:12.480000
159823274,767626,,2021-03-09 14:08:12.480000
160236309,733988,31567130,2021-03-09 14:08:12.480000
161197070,484345,31365455,2021-03-09 14:08:12.481000
162717687,474381,31528297,2021-03-09 14:08:12.745000
163974586,484343,,2021-03-09 14:08:11.924000
164394631,767626,,2021-03-09 14:08:12.746000
164866765,484346,32037705,2021-03-09 14:08:12.745000
165384390,456411,32084245,2021-03-09 14:08:12.744000
165829544,1017139,32188553,2021-03-09 14:08:12.745000
166013783,484361,,2021-03-09 14:08:12.745000
166201818,648036,,2021-03-09 14:08:12.746000
166466351,648036,32487048,2021-03-09 14:08:12.996000
166726002,524691,,2021-03-09 14:08:12.745000
167205453,1061223,32743539,2021-03-09 14:08:12.746000
167472197,484360,33059824,2021-03-09 14:08:12.995000
168125293,1071953,32642130,2021-03-09 14:08:12.746000
230887473,1418808,,2021-03-12 12:29:09.492000
229285761,647034,43450009,2021-03-16 12:32:44.939000
226307458,484360,,2021-03-16 18:33:07.539000
227107281,484360,,2021-03-16 18:33:07.539000
228815791,1145868,43449819,2021-03-18 18:31:45.387000
227253866,592582,,2021-03-23 12:32:24.095000
231689762,1335530,44016580,2021-03-29 12:32:28.644000
229285890,1533860,,2021-03-29 18:30:35.436000
232924296,441896,,2021-03-31 12:34:10.770000
226080049,1314111,42717821,2021-04-12 18:28:26.857000
222241865,456411,42089570,2021-04-13 18:28:46.854000
222607022,441896,42244008,2021-04-14 18:28:28.709000
236849767,1256732,45266583,2021-04-16 00:28:01.420000
226114648,1061223,42726336,2021-04-16 18:28:18.008000
231660836,1314103,43959574,2021-04-19 12:28:36.968000
234997804,648036,,2021-04-21 18:28:48.162000
236383548,1335530,44986760,2021-04-28 18:27:57.029000
239753365,1314103,45780257,2021-05-03 12:28:43.858000
237910006,1298525,45270223,2021-05-04 12:28:15.851000
240200816,484374,45842521,2021-05-10 12:30:33.646000
180832163,1335530,35142188,2021-05-10 12:30:33.642000
177120015,1241025,,2021-05-10 18:32:28.764000
221025517,1241025,41788502,2021-05-10 18:32:28.770000
229061841,484360,43591872,2021-05-10 18:32:28.771000
230959576,1258522,43794110,2021-05-10 18:32:28.771000
230166931,484360,,2021-05-10 18:32:28.771000
181080102,1256732,42446711,2021-05-10 18:32:28.769000
223456744,1421750,42244312,2021-05-10 18:32:28.770000
180498296,452763,35071944,2021-05-10 18:32:28.764000
154773338,441896,,2021-05-12 12:30:56.448000
227083464,1527180,,2021-05-12 12:30:56.448000
225469146,637602,42655417,2021-05-13 12:28:35.740000
243176294,484360,46615104,2021-05-19 12:28:37.884000
241484040,471194,46295025,2021-05-20 12:29:52.133000
243177124,1418808,46615158,2021-05-26 12:57:16.930000
244690071,1258522,46944244,2021-05-27 12:56:42.924000
243177110,1418808,46559234,2021-05-27 12:56:42.920000
239681213,1298406,45660154,2021-06-01 12:55:36.072000
245829954,1134197,,2021-06-03 06:56:25.875000
245829986,473161,,2021-06-03 12:55:44.241000
237474537,456411,47176844,2021-06-03 12:55:44.239000
246745064,1617704,,2021-06-04 12:55:44.065000
168891575,1061223,33373069,2021-03-09 14:08:12.996000
170614449,471195,33212547,2021-03-09 14:08:13.245000
172376110,552616,33764349,2021-03-09 14:08:13.246000
173160094,637602,,2021-03-09 14:08:13.246000
173832200,1241745,33601363,2021-03-09 14:08:13.245000
174199177,689111,,2021-03-09 14:08:13.246000
174922269,471195,33851344,2021-03-09 14:08:13.246000
175336559,1134226,33980696,2021-03-09 14:08:12.996000
175650698,441896,,2021-03-09 14:08:13.513000
176287830,484373,34097831,2021-03-09 14:08:13.245000
176932465,592582,34361172,2021-03-09 14:08:13.245000
177151240,1255320,34407876,2021-03-09 14:08:13.514000
177539227,648036,34450580,2021-03-09 14:08:13.246000
177831270,1258522,,2021-03-09 14:08:13.514000
178104982,484374,34503109,2021-03-09 14:08:13.514000
178323524,1134226,34546882,2021-03-09 14:08:12.996000
178867412,1017134,34794023,2021-03-09 14:08:13.245000
180084793,452763,34896614,2021-03-09 14:08:13.515000
48221096,466247,9258474,2021-03-09 14:08:09.471000
49518232,473239,,2021-03-09 14:08:09.472000
50063265,453881,,2021-03-09 14:08:09.473000
51211859,464840,,2021-03-09 14:08:09.473000
52141850,456411,,2021-03-09 14:08:09.473000
52519996,473239,,2021-03-09 14:08:09.472000
55371136,473239,,2021-03-09 14:08:09.473000
56468949,484367,10832694,2021-03-09 14:08:09.473000
58028994,452423,,2021-03-09 14:08:09.473000
59355030,471205,,2021-03-09 14:08:09.473000
61293945,484332,11790719,2021-03-09 14:08:09.473000
62764174,524691,,2021-03-09 14:08:09.735000
63517637,552617,12097316,2021-03-09 14:08:09.735000
64971531,456411,12611468,2021-03-09 14:08:09.735000
65749509,534242,12577277,2021-03-09 14:08:09.735000
67424594,534242,12941580,2021-03-09 14:08:09.735000
216474731,1298406,41096692,2021-03-09 14:08:13.764000
217007389,456411,41190502,2021-03-09 14:08:13.764000
69931546,473239,13247440,2021-03-09 14:08:09.736000
71181786,637602,13542131,2021-03-09 14:08:09.736000
72381499,552617,13739993,2021-03-09 14:08:09.473000
73283762,484363,13967996,2021-03-09 14:08:09.736000
73691969,552617,14383043,2021-03-09 14:08:10.008000
221941791,733990,41919490,2021-03-09 14:08:13.765000
222473462,733990,42038432,2021-03-09 14:08:14.030000
222622275,637602,42242842,2021-03-09 14:08:14.030000
223955866,1298520,42779755,2021-03-09 14:08:14.030000
224712020,592580,,2021-03-09 14:08:14.030000
76881016,456411,14658034,2021-03-09 14:08:10.008000
77193306,441896,,2021-03-09 14:08:10.009000
77486675,552617,14784155,2021-03-09 14:08:10.008000
226551770,1298406,43562679,2021-03-09 14:08:13.764000
227143559,1298406,43118307,2021-03-09 14:08:14.031000
227295238,1134197,43056337,2021-03-09 14:08:14.031000
80098774,484367,15230739,2021-03-09 14:08:10.009000
228311476,1256732,,2021-03-09 14:08:14.263000
82486685,484373,,2021-03-09 14:08:10.009000
84993919,767628,16351488,2021-03-09 14:08:10.009000
86457978,689110,16417895,2021-03-09 14:08:10.010000
87248102,484367,16618768,2021-03-09 14:08:10.009000
89106816,648036,17008271,2021-03-09 14:08:10.303000
89906230,648036,17208528,2021-03-09 14:08:10.303000
91068041,648036,17510964,2021-03-09 14:08:10.303000
91703410,456411,17678053,2021-03-09 14:08:10.303000
93085498,464840,,2021-03-09 14:08:10.303000
95766962,484366,18336643,2021-03-09 14:08:10.304000
98164929,484361,18848073,2021-03-09 14:08:10.304000
99407051,484367,19251279,2021-03-09 14:08:10.304000
101132560,484336,19388143,2021-03-09 14:08:10.592000
103343593,471194,19935293,2021-03-09 14:08:10.592000
105441649,456411,20335409,2021-03-09 14:08:10.593000
107060134,813722,,2021-03-09 14:08:10.593000
109257088,767628,20957023,2021-03-09 14:08:10.593000
110339610,441896,21150686,2021-03-09 14:08:10.593000
110744868,689111,21523043,2021-03-09 14:08:10.593000
112670371,944069,21810348,2021-03-09 14:08:10.593000
113982267,637602,22096914,2021-03-09 14:08:10.849000
115662287,813722,22485698,2021-03-09 14:08:10.849000
116420080,484360,,2021-03-09 14:08:10.849000
118809117,552616,,2021-03-09 14:08:11.131000
119643949,471194,22993528,2021-03-09 14:08:10.850000
120401473,484374,23216042,2021-03-09 14:08:10.850000
121807483,484360,23536929,2021-03-09 14:08:11.131000
122245806,648036,23502565,2021-03-09 14:08:11.131000
123670840,813722,23980340,2021-03-09 14:08:11.131000
124433464,1017134,,2021-03-09 14:08:10.849000
125074660,474381,24235910,2021-03-09 14:08:11.379000
125866647,534242,24358349,2021-03-09 14:08:10.850000
126364659,813722,24916343,2021-03-09 14:08:11.380000
127230068,648036,,2021-03-09 14:08:11.380000
128621793,1017134,24969065,2021-03-09 14:08:11.380000
129546272,1017134,,2021-03-09 14:08:11.380000
130527778,840133,25235562,2021-03-09 14:08:11.380000
130547543,1017131,25259797,2021-03-09 14:08:11.380000
131080484,1017134,,2021-03-09 14:08:11.381000
133537888,484341,,2021-03-09 14:08:11.654000
133897267,660456,26113684,2021-03-09 14:08:11.655000
134521029,920751,26162408,2021-03-09 14:08:11.654000
134857285,534242,26243106,2021-03-09 14:08:11.655000
135015819,813722,26160682,2021-03-09 14:08:11.655000
135460389,484360,26325381,2021-03-09 14:08:11.655000
136235636,484331,26742479,2021-03-09 14:08:11.654000
136621458,920751,26618887,2021-03-09 14:08:11.922000
136815416,920751,26618883,2021-03-09 14:08:11.922000
137772955,484361,26797820,2021-03-09 14:08:11.922000
138513838,647037,27039741,2021-03-09 14:08:11.655000
139661949,767628,,2021-03-09 14:08:11.922000
140427256,471194,27517394,2021-03-09 14:08:11.923000
141066703,647037,27518474,2021-03-09 14:08:11.922000
142793240,767626,27718783,2021-03-09 14:08:11.924000
144020660,648036,27955592,2021-03-09 14:08:12.215000
145007638,464840,,2021-03-09 14:08:11.924000
146595010,648036,,2021-03-09 14:08:12.215000
147315339,648036,29377944,2021-03-09 14:08:11.924000
148793591,473161,28880999,2021-03-09 14:08:12.216000
151254408,637602,29493775,2021-03-09 14:08:12.216000
153278680,944069,29981632,2021-03-09 14:08:12.217000
154713093,484361,,2021-03-09 14:08:12.480000
154771116,441896,,2021-03-09 14:08:11.654000
155868378,452763,30459712,2021-03-09 14:08:12.217000
157278869,1134209,30720129,2021-03-09 14:08:12.217000
158222755,471195,30767433,2021-03-09 14:08:12.216000
159372339,484345,31141189,2021-03-09 14:08:12.480000
159855981,689111,31176759,2021-03-09 14:08:12.482000
160256252,484361,31085664,2021-03-09 14:08:12.482000
161197071,456411,31781688,2021-03-09 14:08:12.481000
162718317,473161,31524327,2021-03-09 14:08:12.745000
163974587,637602,31861635,2021-03-09 14:08:11.924000
164396390,689111,31907955,2021-03-09 14:08:12.482000
164866766,484361,32042775,2021-03-09 14:08:12.745000
165436317,441896,,2021-03-09 14:08:12.482000
165829787,473161,,2021-03-09 14:08:12.745000
166015847,534242,,2021-03-09 14:08:12.996000
166209913,1298528,,2021-03-09 14:08:12.745000
166467672,466247,32291643,2021-03-09 14:08:12.746000
166731511,1085802,,2021-03-09 14:08:12.481000
167206458,1061223,33370470,2021-03-09 14:08:12.996000
167472198,1255320,,2021-03-09 14:08:12.995000
168125956,637602,,2021-03-09 14:08:13.245000
231660681,1232456,43906124,2021-03-14 12:29:46.307000
229626713,474381,43448633,2021-03-16 12:32:44.939000
226307458,913752,42921908,2021-03-16 18:33:07.539000
227286461,484360,43344211,2021-03-16 18:33:07.541000
229878473,1145868,43519793,2021-03-18 18:31:45.387000
234234977,1232456,,2021-03-25 12:29:56.910000
232207710,1298508,44021562,2021-03-29 12:32:28.644000
229285891,1314103,43447494,2021-03-29 18:30:35.436000
232924296,1314111,44355051,2021-03-31 12:34:10.770000
234793016,1548499,44593571,2021-04-08 18:28:15.168000
234781709,1548499,44583375,2021-04-09 18:27:57.625000
227522843,1134201,43011416,2021-04-12 18:28:26.857000
230631357,1267148,44354632,2021-04-13 18:28:46.855000
222607023,1509647,42767879,2021-04-14 18:28:28.709000
236853373,1256732,45266539,2021-04-16 00:28:01.420000
226820017,963580,42922699,2021-04-16 18:28:18.008000
234012225,1232456,,2021-04-19 12:28:36.970000
235057838,648036,,2021-04-21 18:28:48.162000
236383549,1050843,,2021-04-28 18:27:57.030000
238925494,934349,,2021-04-29 12:28:13.089000
239753558,1335530,45778444,2021-05-03 12:28:43.858000
237910114,484361,,2021-05-04 12:28:15.852000
241000872,733990,45990758,2021-05-10 12:30:33.646000
180832165,1298406,35167565,2021-05-10 12:30:33.642000
183590196,1241025,35390074,2021-05-10 18:32:28.769000
221025933,441896,41808265,2021-05-10 18:32:28.770000
229627333,484360,43591439,2021-05-10 18:32:28.773000
231169904,484362,43912082,2021-05-10 18:32:28.774000
177130417,484374,34227694,2021-05-10 18:32:28.769000
230238406,473161,43854657,2021-05-10 18:32:28.771000
180731914,484361,,2021-05-10 18:32:28.769000
223456936,836218,42242352,2021-05-10 18:32:28.770000
227252300,592582,,2021-05-12 12:30:56.448000
226530976,1145868,42819729,2021-05-13 12:28:35.740000
237282698,1548499,45171605,2021-05-17 18:29:35.049000
226566651,1134197,42928854,2021-05-18 18:30:41.357000
242761509,484360,46630587,2021-05-19 18:29:29.825000
243955692,1298406,,2021-05-19 18:29:29.825000
241484040,1421750,46236214,2021-05-20 12:29:52.133000
243723996,484360,46671862,2021-05-26 12:57:16.932000
244943333,1530561,46830926,2021-05-27 12:56:42.922000
240419344,1173233,46387871,2021-06-01 12:55:36.072000
245006044,647037,47102813,2021-06-02 12:55:36.942000
245829985,1134197,,2021-06-03 06:56:25.875000
243514759,1258522,46663733,2021-06-03 12:55:44.241000
245829986,1258522,,2021-06-03 12:55:44.241000
169094393,441896,,2021-03-09 14:08:12.996000
171910203,1017138,33393709,2021-03-09 14:08:13.246000
172748309,1241025,33439943,2021-03-09 14:08:13.246000
173170206,1255320,33599032,2021-03-09 14:08:12.745000
174046708,592582,,2021-03-09 14:08:13.246000
174502932,484374,33776310,2021-03-09 14:08:13.245000
175141000,471195,34320044,2021-03-09 14:08:13.246000
175352794,1255320,34023209,2021-03-09 14:08:12.996000
176091742,484360,34072049,2021-03-09 14:08:12.996000
176772112,1017134,,2021-03-09 14:08:13.513000
177151210,1255320,34407855,2021-03-09 14:08:12.996000
177317932,1017134,34321253,2021-03-09 14:08:13.513000
177539542,552616,34538706,2021-03-09 14:08:13.246000
177850359,1085802,,2021-03-09 14:08:13.513000
178323507,1267286,34585220,2021-03-09 14:08:12.995000
178528903,1267286,34623668,2021-03-09 14:08:12.995000
180082185,484360,35075755,2021-03-09 14:08:13.514000
180100045,767626,34949248,2021-03-09 14:08:13.764000
47005105,453881,9010556,2021-03-09 14:08:09.471000
49406585,452763,,2021-03-09 14:08:09.472000
49751886,473239,,2021-03-09 14:08:09.473000
50413608,441896,9630586,2021-03-09 14:08:09.473000
51984145,473239,,2021-03-09 14:08:09.473000
200600256,1418808,38207285,2021-03-09 14:08:12.996000
53713016,473239,,2021-03-09 14:08:09.473000
56244372,484367,10833302,2021-03-09 14:08:09.473000
57469970,484352,10963387,2021-03-09 14:08:09.473000
58457327,471205,,2021-03-09 14:08:09.473000
60587696,473239,,2021-03-09 14:08:09.474000
62526052,473239,,2021-03-09 14:08:09.734000
63107190,456411,12095279,2021-03-09 14:08:09.735000
64344296,643895,,2021-03-09 14:08:09.735000
65110985,534242,12468692,2021-03-09 14:08:09.735000
66892424,484367,12698731,2021-03-09 14:08:09.735000
68179015,464840,,2021-03-09 14:08:09.735000
68810313,534242,13095438,2021-03-09 14:08:09.735000
69229744,647035,13187072,2021-03-09 14:08:09.736000
70705684,466247,13545727,2021-03-09 14:08:09.735000
71827008,552617,13678714,2021-03-09 14:08:09.736000
72753998,552618,,2021-03-09 14:08:09.736000
73282097,484373,13966444,2021-03-09 14:08:10.008000
221598269,1192075,42050015,2021-03-09 14:08:13.765000
222245049,484373,42092909,2021-03-09 14:08:14.030000
222633680,1298406,,2021-03-09 14:08:14.030000
76180119,441896,,2021-03-09 14:08:10.008000
80099795,484367,15265218,2021-03-09 14:08:10.009000
228587541,1421750,,2021-03-09 14:08:14.031000
84164689,689110,15967818,2021-03-09 14:08:10.009000
85024559,552617,16450809,2021-03-09 14:08:10.009000
87115417,689111,16555315,2021-03-09 14:08:10.009000
87730790,484365,16685055,2021-03-09 14:08:10.303000
89771975,484363,17173325,2021-03-09 14:08:10.303000
90672048,473239,,2021-03-09 14:08:10.303000
91329694,813722,17512555,2021-03-09 14:08:10.303000
92129492,473239,,2021-03-09 14:08:10.303000
94372549,689110,18103342,2021-03-09 14:08:10.304000
97106396,484367,18648560,2021-03-09 14:08:10.304000
99291692,813722,19047611,2021-03-09 14:08:10.304000
100481729,813722,,2021-03-09 14:08:10.592000
101595222,473161,19598465,2021-03-09 14:08:10.304000
104428350,648036,20301275,2021-03-09 14:08:10.592000
106609957,836218,20513280,2021-03-09 14:08:10.592000
108350794,441896,20771039,2021-03-09 14:08:10.593000
110156902,471194,21486158,2021-03-09 14:08:10.593000
110738983,480811,,2021-03-09 14:08:10.593000
111965926,660458,21596413,2021-03-09 14:08:10.849000
113599160,484373,,2021-03-09 14:08:10.593000
115158066,474381,22202374,2021-03-09 14:08:10.593000
116392852,484361,22658536,2021-03-09 14:08:10.850000
118258138,471194,22801392,2021-03-09 14:08:10.850000
119478422,480811,23135957,2021-03-09 14:08:10.849000
120273284,484360,23214183,2021-03-09 14:08:10.850000
120944534,767628,,2021-03-09 14:08:11.131000
122066699,466247,23622498,2021-03-09 14:08:11.131000
123141773,934349,23741872,2021-03-09 14:08:11.132000
124131946,1017134,,2021-03-09 14:08:11.132000
124789238,592580,24065789,2021-03-09 14:08:11.379000
125542491,975060,24441100,2021-03-09 14:08:11.132000
125900547,689111,24358798,2021-03-09 14:08:11.132000
126765415,473239,24572100,2021-03-09 14:08:11.379000
127971577,441896,,2021-03-09 14:08:11.380000
128985210,473239,25047724,2021-03-09 14:08:11.131000
130332328,456411,25394008,2021-03-09 14:08:11.379000
130547532,452763,,2021-03-09 14:08:11.380000
130734434,473161,,2021-03-09 14:08:11.380000
131558675,867171,,2021-03-09 14:08:11.131000
133759025,480811,25922108,2021-03-09 14:08:10.850000
133941985,441896,,2021-03-09 14:08:11.381000
134842354,813722,26051363,2021-03-09 14:08:11.655000
134876928,1061223,26461950,2021-03-09 14:08:11.655000
135276215,592582,,2021-03-09 14:08:11.655000
135971695,471195,26319085,2021-03-09 14:08:11.655000
136311993,484346,26532807,2021-03-09 14:08:11.655000
136641049,813722,26450565,2021-03-09 14:08:11.654000
137423734,484346,26836876,2021-03-09 14:08:11.655000
138277490,1017134,27205698,2021-03-09 14:08:11.923000
139460863,484366,27045855,2021-03-09 14:08:11.923000
140048656,473239,27649767,2021-03-09 14:08:11.655000
140464225,934333,27602040,2021-03-09 14:08:11.923000
141596752,647037,27515373,2021-03-09 14:08:11.924000
143404153,473239,27944447,2021-03-09 14:08:11.381000
144818483,561465,28148359,2021-03-09 14:08:12.216000
146386529,1091400,,2021-03-09 14:08:12.215000
147108830,592582,28560809,2021-03-09 14:08:11.924000
147899590,637602,28683246,2021-03-09 14:08:12.216000
150680336,813722,29250874,2021-03-09 14:08:12.216000
151890474,484360,29416458,2021-03-09 14:08:12.216000
152657199,484374,,2021-03-09 14:08:12.216000
153278689,1057501,29982332,2021-03-09 14:08:12.216000
154730742,1083732,30289811,2021-03-09 14:08:12.480000
155382162,660455,30280801,2021-03-09 14:08:12.480000
157260357,637602,,2021-03-09 14:08:12.216000
157916811,733988,30681841,2021-03-09 14:08:12.217000
158663092,1134209,,2021-03-09 14:08:12.480000
159613069,894404,30904078,2021-03-09 14:08:12.216000
160051003,561465,31037284,2021-03-09 14:08:12.480000
160969267,1017134,,2021-03-09 14:08:12.482000
161405248,842490,31307524,2021-03-09 14:08:12.480000
163294510,474381,31677217,2021-03-09 14:08:12.482000
163991307,767628,32894303,2021-03-09 14:08:12.482000
164724426,648036,31924556,2021-03-09 14:08:12.745000
165222122,637602,32190850,2021-03-09 14:08:12.746000
165564642,1017139,32186460,2021-03-09 14:08:12.745000
165853628,484362,32160688,2021-03-09 14:08:12.996000
166163102,484372,32332046,2021-03-09 14:08:12.746000
166302468,767626,32214443,2021-03-09 14:08:12.996000
166541409,466247,32332322,2021-03-09 14:08:12.745000
166876253,1061223,32714841,2021-03-09 14:08:12.745000
167469430,484343,32412917,2021-03-09 14:08:12.996000
167971081,484361,,2021-03-09 14:08:12.996000
168494518,484362,33023003,2021-03-09 14:08:12.996000
226640530,452763,42924803,2021-03-09 20:45:22.459000
230400516,733990,43681924,2021-03-15 18:31:34.919000
226552404,484361,42921049,2021-03-16 18:33:07.539000
227523352,484360,,2021-03-16 18:33:07.539000
225857226,1258514,42926682,2021-03-16 18:33:07.539000
231661041,1134210,43910929,2021-03-18 12:29:32.857000
229082050,1173233,43454109,2021-03-29 12:32:28.644000
234234915,1192075,,2021-03-30 12:33:47.678000
231691954,1061223,,2021-03-31 12:34:10.768000
233820978,733990,44426269,2021-04-06 12:28:15.400000
234436695,1061223,,2021-04-09 12:28:40.892000
237190864,1548499,45107924,2021-04-12 18:28:26.861000
232454992,1173233,44080027,2021-04-12 18:28:26.859000
230626859,1232456,43684133,2021-04-16 18:28:18.007000
230135143,1061223,44465509,2021-04-19 12:28:36.969000
236188355,484361,,2021-04-19 18:28:18.013000
231492238,473161,44025446,2021-04-21 12:29:27.272000
234239596,592580,,2021-04-21 12:29:27.273000
235458647,1192075,,2021-04-26 18:28:14.587000
238095642,452419,45446886,2021-04-28 18:27:57.031000
237284231,1548499,45216390,2021-05-03 18:28:17.616000
241276936,1134205,46051078,2021-05-05 12:28:57.252000
239749811,484329,46109253,2021-05-09 18:27:49.961000
177514938,689111,34540954,2021-05-10 12:30:33.642000
225033942,484333,42875674,2021-05-10 18:32:28.771000
175327708,441896,,2021-05-10 18:32:28.763000
237302031,1256732,,2021-05-10 18:32:28.774000
193447739,484345,37050958,2021-05-10 18:32:28.770000
229972357,484360,43573222,2021-05-10 18:32:28.771000
230382274,484360,43851909,2021-05-10 18:32:28.773000
181042225,867170,34931478,2021-05-10 18:32:28.769000
180082463,466247,35016709,2021-05-10 18:32:28.769000
238445243,1421750,45864338,2021-05-11 12:29:09.788000
232956229,1061223,,2021-05-12 12:30:56.449000
241952133,1061223,,2021-05-14 12:28:29.812000
238134331,484373,45378173,2021-05-16 12:27:43.294000
239736773,1192075,,2021-05-17 12:28:25.764000
180486256,1298406,35017178,2021-05-19 12:28:37.884000
234507511,1134201,44692792,2021-05-20 12:29:52.133000
243528557,1533860,46726644,2021-05-24 12:56:39.674000
244005697,1232456,46630668,2021-05-26 12:57:16.930000
241931066,484361,46621261,2021-05-26 12:57:16.930000
242501683,733990,46387895,2021-05-27 12:56:42.920000
244948934,1134197,46951758,2021-06-01 12:55:36.074000
