application_id,job_id,_fivetran_synced
142678441,1158769,2021-03-09 13:01:46.319000
145915025,1221044,2021-03-09 13:16:24.816000
151301672,1268899,2021-03-09 13:32:11.660000
190778633,1730731,2021-03-15 18:31:29.933000
152499603,1284176,2021-05-10 18:30:27.386000
201122853,1822856,2021-05-31 18:56:33.754000
56488492,438952,2021-03-09 10:49:41.948000
65013374,530172,2021-03-09 11:03:44.888000
112864798,982030,2021-03-09 11:47:47.603000
121578502,1037872,2021-03-09 12:03:54.866000
126425156,670237,2021-03-09 12:18:58.362000
135407299,1158769,2021-03-09 12:33:13.029000
140653985,1205228,2021-03-09 12:48:47.105000
142738681,1158769,2021-03-09 13:03:06.309000
152712384,1299254,2021-03-09 13:36:47.349000
195113126,1419928,2021-04-15 12:28:39.818000
190479083,1730731,2021-03-09 14:06:03.068000
55794114,453673,2021-03-09 10:47:39.445000
120894794,670237,2021-03-09 12:01:34.548000
126050129,670237,2021-03-09 12:16:32.481000
140402015,1188855,2021-03-09 12:45:18.715000
142617743,1158769,2021-03-09 13:00:09.281000
145177126,1237613,2021-03-09 13:15:28.111000
191259574,1744688,2021-03-16 18:32:39.374000
152818939,1299254,2021-05-10 18:29:16.302000
201127391,1730731,2021-06-07 12:55:47.618000
56589244,437730,2021-03-09 10:49:43.202000
65032553,530172,2021-03-09 11:03:46.139000
101320142,786585,2021-03-09 11:32:35.805000
112454044,982040,2021-03-09 11:46:57.049000
126398929,670237,2021-03-09 12:18:38.216000
135413610,1158769,2021-03-09 12:33:34.704000
140646131,1205228,2021-03-09 12:48:03.267000
142737845,1158769,2021-03-09 13:03:02.550000
146664791,1146289,2021-03-09 13:18:22.004000
151824113,1296925,2021-03-09 13:34:15.531000
152477047,1268899,2021-03-18 12:29:10.354000
183164491,1553559,2021-03-09 13:49:25.442000
57295161,453673,2021-03-09 10:50:04.844000
65162394,530172,2021-03-09 11:04:27.791000
76785354,639058,2021-03-09 11:18:33.662000
101620041,556954,2021-03-09 11:32:57.716000
112737925,670237,2021-03-09 11:47:43.374000
126573358,670237,2021-03-09 12:19:06.371000
135421571,1158769,2021-03-09 12:33:40.507000
140648878,1205228,2021-03-09 12:48:23.965000
142739145,1158769,2021-03-09 13:03:07.789000
151540461,1284231,2021-03-09 13:33:06.129000
192636697,1730731,2021-03-23 12:32:02.514000
134378848,1137245,2021-05-10 18:30:02.903000
65710592,530172,2021-03-09 11:05:03.556000
78683729,480144,2021-03-09 11:19:23.376000
102421494,869446,2021-03-09 11:33:26.104000
113187235,891296,2021-03-09 11:48:13.868000
126725473,1156901,2021-03-09 12:19:25.043000
135411486,1158769,2021-03-09 12:33:17.979000
140645323,1205228,2021-03-09 12:47:45.678000
142735242,1158769,2021-03-09 13:02:25.609000
152058138,1290973,2021-03-09 13:34:44.970000
192824692,1733614,2021-03-23 12:32:05.264000
197058097,1419928,2021-05-14 12:27:25.369000
57951360,482465,2021-03-09 10:50:34.221000
65577646,530172,2021-03-09 11:04:59.700000
78077705,552618,2021-03-09 11:19:04.219000
113002828,982030,2021-03-09 11:47:54.525000
121462757,670237,2021-03-09 12:03:35.559000
126291986,1072848,2021-03-09 12:18:06.509000
135396722,1158769,2021-03-09 12:32:02.162000
140582646,1205228,2021-03-09 12:46:51.602000
142717771,1158769,2021-03-09 13:01:55.288000
151488031,1290973,2021-03-09 13:33:05.127000
191533039,1583059,2021-03-16 18:33:00.659000
198629713,1553791,2021-05-10 18:28:47.193000
190526873,1730731,2021-03-09 14:06:06.518000
55792453,452579,2021-03-09 10:47:37.256000
73529791,494154,2021-03-09 11:15:47.447000
110898418,539354,2021-03-09 11:45:05.518000
120685426,1041480,2021-03-09 12:01:07.624000
134630984,1152186,2021-03-09 12:30:26.493000
140536326,1205228,2021-03-09 12:45:43.100000
142680208,1158769,2021-03-09 13:01:46.560000
146194032,1237613,2021-03-09 13:16:46.130000
151565271,1290973,2021-03-09 13:33:31.868000
185961907,1518935,2021-03-24 12:31:44.403000
196576805,1773497,2021-05-11 00:28:13.704000
50712782,408662,2021-03-09 10:33:44.361000
74073301,530172,2021-03-09 11:16:15.291000
98235388,820798,2021-03-09 11:31:34.840000
111586053,891296,2021-03-09 11:45:48.171000
120841674,1032509,2021-03-09 12:01:33.549000
140105993,1127885,2021-03-09 12:44:51.341000
145332142,1237613,2021-03-09 13:15:55.242000
191235109,1744688,2021-03-16 18:32:37.812000
144004428,1146289,2021-05-10 18:30:03.934000
142475149,1217088,2021-05-26 12:55:17.625000
51031057,416482,2021-03-09 10:35:16.781000
56404965,407552,2021-03-09 10:49:35.450000
65069369,530172,2021-03-09 11:04:04.825000
112052375,786585,2021-03-09 11:46:33.397000
135394505,1158769,2021-03-09 12:31:34.629000
140516432,1127885,2021-03-09 12:45:37.590000
142637547,1158769,2021-03-09 13:01:00.205000
145229737,1237613,2021-03-09 13:15:34.153000
192744949,1744688,2021-03-23 06:36:33.331000
153321434,1264191,2021-05-10 18:28:23.846000
201246205,1822856,2021-06-07 18:56:02.407000
57334850,480144,2021-03-09 10:50:06.099000
65168170,530172,2021-03-09 11:04:29.105000
101223638,867888,2021-03-09 11:32:32.481000
135395050,1158769,2021-03-09 12:31:39.311000
140560123,1205228,2021-03-09 12:46:28.607000
142646782,1158769,2021-03-09 13:01:05.319000
145568780,1237613,2021-03-09 13:16:19.330000
191199700,1730731,2021-03-12 12:28:38.738000
65046608,526586,2021-03-09 11:04:03.109000
76006727,556954,2021-03-09 11:18:06.629000
100048325,556954,2021-03-09 11:32:06.236000
112033186,821955,2021-03-09 11:46:16.943000
126193661,670237,2021-03-09 12:17:15.343000
135394347,1158769,2021-03-09 12:31:18.141000
142736320,1158769,2021-03-09 13:02:43.570000
151829021,1284176,2021-03-09 13:34:17.020000
190468195,1733614,2021-03-24 18:31:22.380000
152402060,1299254,2021-05-10 18:29:14.795000
50889490,402151,2021-03-09 10:34:54.870000
65001171,530172,2021-03-09 11:03:41.867000
112165434,539354,2021-03-09 11:46:36.435000
135398076,1158769,2021-03-09 12:32:23.527000
140639292,1205228,2021-03-09 12:47:17.883000
142721897,1158769,2021-03-09 13:01:57.367000
151653398,1284231,2021-03-09 13:33:36.482000
155784557,1239515,2021-03-18 12:29:11.081000
154042408,1127885,2021-05-10 12:29:02.270000
120974127,670237,2021-07-01 13:16:54.945000
50887981,402151,2021-03-09 10:34:31.946000
56592139,430559,2021-03-09 10:49:43.457000
77762852,639058,2021-03-09 11:18:58.947000
101618741,556954,2021-03-09 11:32:57.451000
121472218,1037872,2021-03-09 12:03:36.315000
126310396,1072848,2021-03-09 12:18:12.812000
135399660,1158769,2021-03-09 12:32:28.165000
140639095,1205228,2021-03-09 12:47:17.406000
142720235,1158769,2021-03-09 13:01:56.884000
146542621,1237613,2021-03-09 13:17:16.564000
151557140,1268899,2021-03-09 13:33:29.027000
191073080,1744688,2021-03-16 18:32:14.464000
151074315,1146289,2021-05-10 18:29:11.906000
191614579,1671974,2021-06-09 12:55:28.750000
65092917,526586,2021-03-09 11:04:25.827000
76572873,639058,2021-03-09 11:18:29.468000
100932600,869446,2021-03-09 11:32:29.040000
112403293,786585,2021-03-09 11:46:39.159000
121168478,670237,2021-03-09 12:02:47.720000
126283621,1072848,2021-03-09 12:17:43.905000
135396550,1158769,2021-03-09 12:31:46.201000
142683488,1158769,2021-03-09 13:01:47.794000
152058892,1284156,2021-03-09 13:34:45.201000
193202948,1730731,2021-03-26 12:28:12.607000
58263943,457313,2021-03-09 10:51:18.991000
65861470,530172,2021-03-09 11:05:22.592000
79203838,539354,2021-03-09 11:19:27.879000
102558152,869446,2021-03-09 11:33:44.916000
121618436,1037887,2021-03-09 12:03:58.117000
126479222,670237,2021-03-09 12:19:02.304000
135415613,1158769,2021-03-09 12:33:36.686000
140652187,1205228,2021-03-09 12:48:45.354000
142738271,1158769,2021-03-09 13:03:04.593000
152074526,1290973,2021-03-09 13:35:03.629000
191473505,1733614,2021-03-24 18:31:23.146000
188765469,1553559,2021-05-10 18:29:58.340000
182019619,1419928,2021-03-09 13:48:55.076000
51031051,416482,2021-03-09 10:35:15.516000
65427905,530172,2021-03-09 11:04:56.716000
79081474,539354,2021-03-09 11:19:27.323000
135435681,1158769,2021-03-09 12:34:07.282000
142747181,1146289,2021-03-09 13:04:23.122000
147095811,1241859,2021-03-09 13:20:14.238000
152219044,1299254,2021-03-09 13:35:28.304000
192624250,1730731,2021-04-09 12:27:57.867000
51035486,416478,2021-03-09 10:35:26.491000
57303890,453673,2021-03-09 10:50:05.343000
65078612,530172,2021-03-09 11:04:08.070000
76429940,639058,2021-03-09 11:18:26.835000
112636537,982030,2021-03-09 11:47:23.707000
121476345,670237,2021-03-09 12:03:37.059000
126391059,670237,2021-03-09 12:18:33.919000
135404723,1158769,2021-03-09 12:32:55.200000
140646553,1205228,2021-03-09 12:48:04.238000
142738110,1158769,2021-03-09 13:03:03.577000
152218517,1290973,2021-03-09 13:35:27.816000
150831497,1284176,2021-05-10 18:30:23.757000
186267955,1557934,2021-07-06 08:52:43.018000
204858957,1518945,2021-07-06 08:57:27.158000
204285346,1730731,2021-07-06 08:54:21.085000
199423970,1773497,2021-07-07 09:20:53.139000
205035943,1518945,2021-07-07 09:21:17.455000
143774680,1190420,2021-07-08 18:28:46.097000
205325567,1826174,2021-07-09 12:29:26.285000
205504390,1826174,2021-07-15 12:30:53.823000
206066108,1826174,2021-07-16 18:32:04.112000
204828601,1826174,2021-07-19 12:31:53.660000
205974512,1730696,2021-07-20 18:34:08.047000
193565415,1487978,2021-07-20 18:34:44.448000
205972522,1826174,2021-07-21 06:30:23.158000
206740131,1814471,2021-07-21 12:35:03.252000
185776373,1518935,2021-07-21 18:35:29.379000
189597232,1583059,2021-07-23 12:33:49.458000
206722075,1822856,2021-07-23 12:34:16.009000
207000979,1822856,2021-07-26 00:34:13.276000
200802576,1814471,2021-07-26 12:34:18.005000
188779734,1650990,2021-03-09 14:02:32.264000
54963251,453673,2021-03-09 10:45:38.741000
64274079,438952,2021-03-09 11:00:08.836000
94694579,808312,2021-03-09 11:28:36.403000
109455583,930003,2021-03-09 11:42:58.649000
124591398,867888,2021-03-09 12:13:08.651000
131701932,1121334,2021-03-09 12:27:04.843000
138823536,1190420,2021-03-09 12:41:14.493000
144062236,1202848,2021-03-09 13:12:11.956000
163703235,1121334,2021-03-09 13:43:52.869000
187418456,1557936,2021-04-30 12:27:27.036000
143204587,1217088,2021-05-26 12:55:34.741000
187228656,1562421,2021-03-09 13:59:34.566000
62338482,506147,2021-03-09 10:57:13.519000
69947672,526586,2021-03-09 11:11:17.499000
108867525,930003,2021-03-09 11:40:51.412000
118523242,821955,2021-03-09 11:55:15.858000
123754076,982040,2021-03-09 12:10:54.515000
128824994,1121334,2021-03-09 12:25:24.237000
138431779,1188855,2021-03-09 12:39:34.674000
141386287,1202848,2021-03-09 12:54:26.845000
143421842,1202848,2021-03-09 13:09:52.257000
163157956,1121334,2021-03-09 13:43:31.151000
190490641,1721356,2021-06-27 16:11:38.298000
188100395,1583059,2021-03-09 14:00:54.935000
71826007,577512,2021-03-09 11:13:18.708000
94056642,682772,2021-03-09 11:27:55.817000
119700455,1041480,2021-03-09 11:57:26.592000
124908604,1077623,2021-03-09 12:14:22.407000
134012672,1158801,2021-03-09 12:28:43.399000
139347476,1156901,2021-03-09 12:43:08.458000
165439904,1121334,2021-03-09 13:44:44.819000
196570775,1773497,2021-05-02 18:28:03.442000
187421139,1557936,2021-03-09 13:59:39.397000
53953806,437730,2021-03-09 10:43:19.020000
71259894,577512,2021-03-09 11:12:41.961000
91927332,786585,2021-03-09 11:26:54.959000
108862925,891296,2021-03-09 11:40:50.690000
123985302,1077623,2021-03-09 12:11:34.129000
138819755,1127885,2021-03-09 12:41:12.278000
141947289,670237,2021-03-09 12:56:24.552000
143688403,670237,2021-03-09 13:11:23.464000
149584415,1146289,2021-03-09 13:26:35.024000
162462997,1121334,2021-03-09 13:42:44.780000
195833703,1721356,2021-06-27 16:11:55.057000
186690935,1419928,2021-03-09 13:58:28.812000
61866754,479796,2021-03-09 10:56:44.755000
69672734,556954,2021-03-09 11:10:56.711000
89057560,552618,2021-03-09 11:25:22.487000
108343164,823132,2021-03-09 11:40:03.024000
118295087,1028510,2021-03-09 11:54:45.884000
138659298,1127885,2021-03-09 12:40:06.364000
143629130,670237,2021-03-09 13:11:03.691000
150052611,1284176,2021-03-09 13:27:22.129000
165111352,1121334,2021-03-09 13:44:36.588000
154459672,1127885,2021-05-10 12:29:03.565000
188706066,1553791,2021-03-09 14:02:25.148000
55047837,453673,2021-03-09 10:46:02.725000
94798366,808312,2021-03-09 11:28:40.277000
109448942,891296,2021-03-09 11:42:57.389000
120298622,1041480,2021-03-09 11:58:44.992000
133955864,1152186,2021-03-09 12:28:21.084000
139296380,1127885,2021-03-09 12:43:06.155000
142151329,1202848,2021-03-09 12:57:43.540000
186888943,1557934,2021-05-27 18:55:32.063000
54813346,407552,2021-03-09 10:45:15.771000
64124248,506147,2021-03-09 10:59:25.901000
71951460,531845,2021-03-09 11:13:35.367000
93644379,799522,2021-03-09 11:27:46.759000
109107834,930003,2021-03-09 11:41:44.056000
124292593,1070443,2021-03-09 12:12:24.869000
130431830,1121334,2021-03-09 12:26:35.485000
138818149,1188855,2021-03-09 12:41:11.794000
141894292,1202848,2021-03-09 12:55:43.755000
143626478,1229666,2021-03-09 13:11:02.956000
149425618,1127885,2021-03-09 13:26:13.536000
162360659,1121334,2021-03-09 13:42:37.983000
191091360,1733629,2021-04-21 12:28:17.279000
151375247,1284156,2021-06-27 16:10:24.455000
186997636,1553559,2021-03-09 13:58:55.534000
54103487,437730,2021-03-09 10:43:26.150000
62658525,438952,2021-03-09 10:57:54.913000
90711176,682772,2021-03-09 11:26:11.158000
108757648,930003,2021-03-09 11:40:46.600000
119021120,393271,2021-03-09 11:56:03.249000
124167261,1077623,2021-03-09 12:12:02.404000
138812810,1171737,2021-03-09 12:41:09.267000
143615715,1146289,2021-03-09 13:10:45.535000
168435309,1121334,2021-03-09 13:45:49.802000
196982148,1773497,2021-05-04 12:27:47.585000
54649696,408662,2021-03-09 10:44:54.140000
71557990,577512,2021-03-09 11:13:10.687000
93792683,682772,2021-03-09 11:27:50.262000
109148404,930003,2021-03-09 11:41:47.349000
119694179,1041480,2021-03-09 11:57:26.102000
124739590,1077623,2021-03-09 12:13:35.579000
133816862,1156901,2021-03-09 12:28:17.542000
142154521,670237,2021-03-09 12:57:45.292000
150688756,1284156,2021-03-09 13:28:11.812000
165243982,1121334,2021-03-09 13:44:39.100000
152996881,1292103,2021-05-20 12:29:04.899000
53797214,439596,2021-03-09 10:42:33.422000
62402510,510885,2021-03-09 10:57:14.489000
69948842,526586,2021-03-09 11:11:18.561000
108040518,821955,2021-03-09 11:39:37.411000
118312348,979088,2021-03-09 11:54:48.462000
138470725,1158887,2021-03-09 12:39:57.694000
143311249,1190420,2021-03-09 13:09:28.069000
162805188,1121334,2021-03-09 13:43:07.319000
54626178,439596,2021-03-09 10:44:52.883000
71490430,577512,2021-03-09 11:13:09.392000
93019124,799522,2021-03-09 11:27:23.473000
109207389,930003,2021-03-09 11:42:06.201000
120015474,982040,2021-03-09 11:57:36.838000
124796798,1077623,2021-03-09 12:13:59.709000
133801759,1153446,2021-03-09 12:28:16.018000
139482351,1188855,2021-03-09 12:43:32.718000
142162016,1156901,2021-03-09 12:58:04.196000
144641024,1237448,2021-03-09 13:13:47.780000
192072631,1730731,2021-03-16 12:32:22.862000
153422692,1305706,2021-05-10 18:29:34.087000
199393315,1810989,2021-06-08 12:55:26.536000
186848173,1583059,2021-03-09 13:58:36.197000
61507395,510885,2021-03-09 10:56:21.605000
117965556,786585,2021-03-09 11:53:56.643000
138436459,1188855,2021-03-09 12:39:37.113000
143147445,1190420,2021-03-09 13:09:08.203000
164023649,1121334,2021-03-09 13:44:13.104000
196658924,1773497,2021-05-02 18:28:07.486000
187895972,1562421,2021-03-09 14:00:46.203000
54468849,438952,2021-03-09 10:44:31.585000
71465844,503478,2021-03-09 11:13:08.371000
93533694,798966,2021-03-09 11:27:27.727000
109083779,930003,2021-03-09 11:41:24.836000
118809893,393271,2021-03-09 11:55:56.413000
124135033,1077623,2021-03-09 12:12:00.919000
130715398,1137245,2021-03-09 12:26:36.563000
138675819,1188855,2021-03-09 12:40:26.984000
163594962,1121334,2021-03-09 13:43:36.116000
201680024,1822856,2021-07-01 13:17:02.078000
188127526,1583059,2021-03-09 14:00:56.413000
55154068,453673,2021-03-09 10:46:26.559000
109393412,930003,2021-03-09 11:42:56.140000
120064263,982030,2021-03-09 11:57:55.607000
124744929,1077623,2021-03-09 12:13:37.632000
134003953,1158801,2021-03-09 12:28:24.818000
139469812,1188855,2021-03-09 12:43:30.674000
142174613,1202848,2021-03-09 12:58:07.460000
144565441,1190420,2021-03-09 13:13:25.633000
150879766,1290973,2021-03-09 13:29:48.181000
168449209,1121334,2021-03-09 13:45:52.493000
196746969,1730696,2021-05-06 12:27:47.315000
200632493,1828701,2021-06-02 12:55:32.345000
187963617,1650990,2021-03-09 14:00:50.738000
54578489,437730,2021-03-09 10:44:35.350000
64179969,438952,2021-03-09 10:59:45.883000
120373869,867888,2021-03-09 11:58:48.890000
125046619,1077623,2021-03-09 12:14:44.604000
134030275,1158887,2021-03-09 12:29:04.890000
139627940,1127885,2021-03-09 12:43:55.426000
144848941,1190420,2021-03-09 13:14:36.831000
150962060,1290973,2021-03-09 13:30:13.542000
191339739,1730731,2021-03-12 12:28:44.338000
152403434,1268908,2021-05-10 18:29:15.068000
200479782,1826150,2021-06-09 18:56:46.886000
54797147,437730,2021-03-09 10:45:15.044000
64080299,530172,2021-03-09 10:59:20.097000
93644375,798966,2021-03-09 11:27:46.254000
109200315,930003,2021-03-09 11:42:03.409000
124723787,1077623,2021-03-09 12:13:16.521000
139254915,1190420,2021-03-09 12:43:03.562000
142145315,1217088,2021-03-09 12:57:40.929000
189618630,1671974,2021-03-09 20:44:13.357000
196515392,1773497,2021-05-04 12:27:44.318000
200261371,1826174,2021-05-25 12:55:43.752000
54775512,450984,2021-03-09 10:44:55.368000
64021464,438952,2021-03-09 10:58:57.924000
71452389,529043,2021-03-09 11:13:06.836000
93000012,539354,2021-03-09 11:27:05.864000
109015448,921254,2021-03-09 11:41:17.915000
119144686,1007695,2021-03-09 11:56:05.343000
124178989,1073086,2021-03-09 12:12:04.383000
130430291,1121334,2021-03-09 12:26:35.003000
138816218,1152186,2021-03-09 12:41:11.285000
142033175,1202848,2021-03-09 12:57:14.958000
144531889,1237613,2021-03-09 13:13:04.897000
165845588,1121334,2021-03-09 13:45:05.363000
196796809,1773497,2021-05-02 18:28:08.990000
200568828,1828701,2021-05-26 12:56:57.859000
93554839,799522,2021-03-09 11:27:28.473000
109128015,867888,2021-03-09 11:41:45.804000
131589691,1121334,2021-03-09 12:27:03.822000
138966650,1127885,2021-03-09 12:41:59.540000
142015216,1202848,2021-03-09 12:56:46.831000
168460822,1121334,2021-03-09 13:45:53.949000
153641584,1127885,2021-05-10 12:29:00.815000
187568466,1557936,2021-05-27 18:55:32.312000
187328605,1553791,2021-03-09 13:59:37.321000
54295718,438952,2021-03-09 10:44:08.650000
71315572,494154,2021-03-09 11:12:45.499000
109093911,914882,2021-03-09 11:41:43.064000
119089620,1023799,2021-03-09 11:56:04.834000
138955524,1127885,2021-03-09 12:41:55.881000
142017330,1202848,2021-03-09 12:56:49.090000
164206133,1121334,2021-03-09 13:44:14.673000
196696514,1490070,2021-04-22 18:27:30.868000
187317783,1583059,2021-03-09 13:59:36.796000
54380525,437730,2021-03-09 10:44:29.158000
94056609,682772,2021-03-09 11:27:55.569000
109339885,826910,2021-03-09 11:42:34.156000
119899977,393271,2021-03-09 11:57:31.642000
132749154,1121334,2021-03-09 12:27:31.093000
138970194,1158887,2021-03-09 12:42:16.907000
142016627,1202848,2021-03-09 12:56:48.573000
143826895,1229666,2021-03-09 13:11:46.694000
164868181,1121334,2021-03-09 13:44:19.388000
193529333,1730731,2021-04-28 12:27:56.017000
199060133,1773497,2021-07-06 08:58:36.759000
151860351,1268899,2021-07-06 08:53:53.126000
185501792,1518935,2021-07-07 09:20:49.519000
140550011,1205228,2021-07-12 12:30:29.499000
206051017,1826174,2021-07-15 12:31:18.788000
199968922,1730731,2021-07-15 12:30:33.448000
206200388,1826150,2021-07-16 12:33:24.274000
205981894,1826150,2021-07-16 18:31:44.422000
202831180,1828701,2021-07-19 18:31:24.545000
206263859,1826174,2021-07-20 12:31:40.602000
206844603,1730731,2021-07-22 12:35:44.243000
207157497,1828701,2021-07-23 18:32:05.614000
194561060,1773497,2021-07-25 18:31:19.641000
206595338,1845510,2021-07-26 06:30:23.093000
54872660,407552,2021-03-09 10:45:17.919000
72231197,529043,2021-03-09 11:13:44.783000
94343789,799522,2021-03-09 11:28:16.237000
109350515,930003,2021-03-09 11:42:53.650000
119687170,1037872,2021-03-09 11:57:25.581000
124473686,867888,2021-03-09 12:12:47.988000
138813064,1127885,2021-03-09 12:41:09.516000
142005533,1153446,2021-03-09 12:56:27.419000
143794781,1146289,2021-03-09 13:11:45.975000
163257810,1121334,2021-03-09 13:43:32.620000
187183030,1583059,2021-03-09 13:59:18.829000
53879284,439596,2021-03-09 10:42:56.886000
91301032,682772,2021-03-09 11:26:34.515000
108699605,930003,2021-03-09 11:40:43.362000
118236295,1299254,2021-03-09 11:54:45.630000
123825775,1073086,2021-03-09 12:11:13.994000
138808147,1127885,2021-03-09 12:41:07.035000
141896169,1190420,2021-03-09 12:55:44.250000
143627686,1229666,2021-03-09 13:11:03.448000
162365875,1121334,2021-03-09 13:42:38.555000
117911084,1007695,2021-05-20 12:27:46.847000
53810933,439596,2021-03-09 10:42:52.360000
108749649,930003,2021-03-09 11:40:45.299000
123622907,1037872,2021-03-09 12:10:49.508000
138363475,1188855,2021-03-09 12:39:14.420000
141365685,670237,2021-03-09 12:54:06.688000
143344501,1190420,2021-03-09 13:09:32.328000
149139881,1146289,2021-03-09 13:25:44.379000
188024520,1490070,2021-04-23 18:27:37.919000
198683790,1773497,2021-05-18 18:29:54.245000
201525206,1721470,2021-06-27 16:10:46.803000
186498091,1419928,2021-03-09 13:58:08.133000
69564863,529043,2021-03-09 11:10:51.751000
88671267,682772,2021-03-09 11:25:01.913000
108171526,921254,2021-03-09 11:39:57.688000
118180672,979088,2021-03-09 11:54:25.767000
128716267,1121334,2021-03-09 12:25:03.228000
138568397,1153446,2021-03-09 12:40:01.220000
141832302,1202848,2021-03-09 12:55:19.259000
143571442,1202848,2021-03-09 13:10:43.808000
149909705,1127885,2021-03-09 13:27:02.053000
164561493,1121334,2021-03-09 13:44:16.695000
197892239,1553791,2021-05-07 06:27:30.406000
188433819,1650990,2021-03-09 14:01:58.312000
94616386,808312,2021-03-09 11:28:35.041000
109347266,930003,2021-03-09 11:42:37.401000
120251967,1041480,2021-03-09 11:58:24.968000
124858991,1077623,2021-03-09 12:14:04.207000
133737342,1156901,2021-03-09 12:28:15.481000
139222952,1153446,2021-03-09 12:42:45.716000
142093700,1202848,2021-03-09 12:57:37.183000
150732347,1284176,2021-03-09 13:28:35.416000
168458548,1121334,2021-03-09 13:45:53.710000
187933680,1583059,2021-03-09 14:00:48.941000
54678892,408662,2021-03-09 10:44:54.637000
93795437,799522,2021-03-09 11:27:50.748000
119529234,1037887,2021-03-09 11:57:06.141000
124846524,1032509,2021-03-09 12:14:01.468000
133999638,1158801,2021-03-09 12:28:23.296000
139253313,1127885,2021-03-09 12:42:48.063000
142166372,1202848,2021-03-09 12:58:05.947000
150184885,393271,2021-03-09 13:27:26.162000
165244580,1121334,2021-03-09 13:44:39.585000
162431445,1121334,2021-07-01 13:19:49.766000
62552352,510885,2021-03-09 10:57:34.815000
70327565,480144,2021-03-09 11:11:48.800000
118653270,997900,2021-03-09 11:55:37.508000
124076287,1077623,2021-03-09 12:11:57.109000
138781354,1188855,2021-03-09 12:40:49.017000
141880947,1158887,2021-03-09 12:55:35.990000
167639328,1121334,2021-03-09 13:45:29.187000
199963193,1826174,2021-05-21 12:55:36.710000
54777876,450984,2021-03-09 10:44:55.851000
64085463,438952,2021-03-09 10:59:20.855000
71680132,597920,2021-03-09 11:13:13.516000
124179750,1121334,2021-03-09 12:12:04.881000
138806942,1152186,2021-03-09 12:41:06.541000
143560378,1229666,2021-03-09 13:10:43.054000
162310217,1121334,2021-03-09 13:42:17.488000
187773637,1557934,2021-05-19 12:27:47.497000
195414073,1721356,2021-06-27 16:11:54.789000
71443531,556954,2021-03-09 11:13:05.562000
93631096,799522,2021-03-09 11:27:45.272000
109090735,930003,2021-03-09 11:41:42.322000
119523836,1037887,2021-03-09 11:57:05.640000
124657211,1070443,2021-03-09 12:13:15.538000
139251921,1190420,2021-03-09 12:42:47.513000
142136229,1202848,2021-03-09 12:57:39.938000
144322258,1146289,2021-03-09 13:12:37.824000
164859329,1121334,2021-03-09 13:44:19.149000
187312561,1562421,2021-04-21 12:27:57.427000
115443772,1007695,2021-05-20 12:28:57.939000
62161562,510885,2021-03-09 10:56:54.248000
69789412,577512,2021-03-09 11:11:13.217000
107974630,891296,2021-03-09 11:39:31.804000
123938508,982040,2021-03-09 12:11:15.723000
128844057,1121334,2021-03-09 12:25:25.537000
143128937,1202848,2021-03-09 13:09:07.482000
148948208,1229666,2021-03-09 13:25:04.145000
162545251,1121334,2021-03-09 13:42:46.524000
186765905,1553791,2021-03-09 13:58:31.322000
53593671,408662,2021-03-09 10:42:04.024000
61352921,450984,2021-03-09 10:56:01.405000
107026995,921085,2021-03-09 11:38:24.518000
123373921,1072848,2021-03-09 12:10:04.703000
138401279,1127885,2021-03-09 12:39:16.189000
141370727,1127885,2021-03-09 12:54:23.465000
143012107,1158769,2021-03-09 13:08:42.939000
163711015,1121334,2021-03-09 13:43:53.107000
193151709,1730731,2021-04-28 12:27:35.511000
109083691,899357,2021-05-24 12:55:48.828000
187437511,1583059,2021-03-09 13:59:40.890000
54476978,437730,2021-03-09 10:44:32.575000
92573103,682772,2021-03-09 11:27:01.971000
109130170,914882,2021-03-09 11:41:46.051000
124750529,867888,2021-03-09 12:13:54.420000
139386532,1158887,2021-03-09 12:43:26.793000
142152111,1158887,2021-03-09 12:57:44.044000
144577847,1237613,2021-03-09 13:13:27.379000
150823039,1284156,2021-03-09 13:29:04.663000
191317730,1730731,2021-03-12 12:28:40.735000
154590507,1284231,2021-05-10 18:30:48.672000
201881296,1822856,2021-06-07 18:56:09.073000
54314951,437730,2021-03-09 10:44:25.650000
93017671,799522,2021-03-09 11:27:07.500000
109030469,930003,2021-03-09 11:41:19.377000
124066190,1077623,2021-03-09 12:11:54.532000
129846688,1121334,2021-03-09 12:26:16.464000
138659886,1190420,2021-03-09 12:40:21.628000
163151477,1121334,2021-03-09 13:43:30.898000
187976295,1583059,2021-03-09 14:00:51.235000
55086895,453673,2021-03-09 10:46:06.692000
72435007,530172,2021-03-09 11:14:08.430000
94508977,786585,2021-03-09 11:28:18.774000
109342511,914882,2021-03-09 11:42:35.848000
133941027,1152186,2021-03-09 12:28:19.815000
139354704,1152186,2021-03-09 12:43:24.964000
144533002,1237613,2021-03-09 13:13:05.619000
150847727,1284156,2021-03-09 13:29:28.189000
167959874,1121334,2021-03-09 13:45:47.652000
199814675,1814471,2021-06-01 12:55:27.095000
64122408,480144,2021-03-09 10:59:25.644000
109501262,914882,2021-03-09 11:43:21.714000
124963113,1077623,2021-03-09 12:14:23.424000
134015204,1158887,2021-03-09 12:28:44.383000
139512595,1158887,2021-03-09 12:43:35.541000
150954252,1284176,2021-03-09 13:29:52.658000
188977279,1419928,2021-03-10 19:37:23.155000
52349770,408662,2021-05-10 18:31:11.744000
201904067,1822856,2021-06-08 19:04:17.081000
