id,candidate_id,applied_at,rejected_at,last_activity_at,prospect,location_address,status,is_deleted,source_id,rejected_reason_id,credited_to_user_id,current_stage_id,prospect_pool_id,prospect_stage_id,prospect_owner_id,_fivetran_deleted,_fivetran_synced
191174566,173095099,2021-03-09 10:37:01.114000,2021-03-12 08:32:48.525000,2021-03-12 08:32:49.019000,false,"Pietermaritzburg, Kwazulu-Natal, South Africa",rejected,,2,26000,,12915046,,,,false,2021-03-12 12:28:37.475000
194666929,176429253,2021-04-06 06:48:01.085000,2021-04-12 14:09:52.963000,2021-04-12 14:09:53.259000,false,,rejected,,2,26000,,13234901,,,,false,2021-04-12 18:28:18.083000
194720122,176479887,2021-04-06 16:28:05.284000,2021-04-15 12:12:39.526000,2021-04-15 12:12:39.925000,false,,rejected,,2,26000,,13234901,,,,false,2021-04-15 12:29:26.492000
153526886,137279683,2020-03-07 13:28:01.638000,2021-05-10 10:31:05.931000,2021-05-10 10:31:06.020000,false,"Durban, Kwazulu-Natal, South Africa",rejected,,2,18053,,8338215,,,,false,2021-05-10 12:29:00.312000
199377738,180911397,2021-05-15 13:17:01.393000,2021-05-18 14:44:20.212000,2021-05-18 14:44:20.575000,false,"East London, Eastern Cape, South Africa",rejected,,2,26000,,13575945,,,,false,2021-05-18 18:30:34.195000
199281830,180819436,2021-05-14 12:55:03.225000,2021-05-19 05:59:33.237000,2021-05-19 05:59:34.182000,false,"East London, Eastern Cape, South Africa",rejected,,2,26000,,13169768,,,,false,2021-05-19 06:27:45.230000
153440428,105492643,2020-03-06 13:44:03.370000,2021-05-19 09:33:07.094000,2021-05-19 09:33:07.192000,false,,rejected,,2,14721,,9676845,,,,false,2021-05-19 12:27:44.184000
179521732,162047353,2020-11-27 14:08:03.759000,2020-11-30 08:20:51.464000,2020-11-30 08:20:52.209000,false,"Harare, Zimbabwe",rejected,,2,26000,,10943969,,,,false,2021-03-09 13:47:26.457000
185049398,167198293,2021-01-19 10:51:01.691000,2021-01-19 17:40:41.225000,2021-01-21 17:40:41.480000,false,,rejected,,2,26000,,11621219,,,,false,2021-03-09 13:54:34.590000
185791543,167910869,2021-01-25 12:34:01.525000,2021-03-08 07:48:53.503000,2021-03-08 07:48:54.014000,false,,rejected,,2,18053,,11352363,,,,false,2021-03-09 13:56:56.822000
187950344,169986005,2021-02-10 18:40:15.694000,2021-02-12 15:02:03.787000,2021-02-12 15:02:04.106000,false,,rejected,,2,26000,,11621390,,,,false,2021-03-09 14:00:49.189000
146395251,130483088,2020-01-04 06:38:02.387000,2020-01-04 06:59:42.845000,2020-01-05 06:59:45.855000,false,,rejected,,2,15703,,8563082,,,,false,2021-03-09 13:17:06.805000
148257367,132224770,2020-01-20 07:44:01.209000,2020-01-29 06:49:19.298000,2021-01-27 12:24:09.289000,false,,rejected,,33,26000,,9404594,,,,false,2021-03-09 13:23:03.071000
153306771,137068899,2020-03-05 06:51:00.765000,2020-03-10 11:42:49.867000,2020-03-10 11:42:50.676000,false,,rejected,,2,26000,,9648370,,,,false,2021-03-09 13:38:21.410000
153651165,137402145,2020-03-09 11:30:03.254000,2020-03-12 10:44:08.063000,2020-03-12 10:44:08.720000,false,,rejected,,2,15703,,9410998,,,,false,2021-03-09 13:39:26.383000
190158763,172116483,2021-03-01 10:16:00.517000,2021-03-16 12:26:08.619000,2021-03-16 12:26:08.658000,false,"Lima, Peru",rejected,,2,28562,,12914787,,,,false,2021-03-16 12:32:16.374000
193223109,175043808,2021-03-24 11:54:02.703000,2021-03-24 17:50:48.703000,2021-03-24 17:50:49.294000,false,,rejected,,2,15703,,11623159,,,,false,2021-03-24 18:31:47.344000
195979910,177669322,2021-04-16 12:12:04.022000,2021-04-26 14:46:14.087000,2021-04-26 14:46:14.504000,false,,rejected,,2,26000,,11623159,,,,false,2021-04-26 18:27:31.965000
199279864,180817532,2021-05-14 12:26:03.278000,2021-05-18 15:13:29.243000,2021-05-18 15:13:29.990000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-18 18:30:17.912000
200123659,181623857,2021-05-21 14:54:02.495000,,2021-05-21 14:54:03.287000,false,,active,,67028,,,12484385,,,,false,2021-05-21 18:55:36.780000
181650071,164096675,2020-12-17 12:45:02.011000,2021-01-14 10:18:22.407000,2021-01-14 10:18:22.813000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,10943969,,,,false,2021-03-09 13:48:37.386000
184659331,166817240,2021-01-15 12:22:02.409000,2021-01-18 06:32:16.572000,2021-01-20 06:32:17.013000,false,,rejected,,2,26000,,11621219,,,,false,2021-03-09 13:52:59.231000
184867094,167019447,2021-01-17 21:03:02.368000,2021-01-18 07:57:10.483000,2021-01-18 07:57:10.511000,false,"Durban, Kwazulu-Natal, South Africa",rejected,,2,15703,,11546382,,,,false,2021-03-09 13:53:44.919000
187052167,169119523,2021-02-03 17:41:59.603000,2021-02-05 12:12:42.709000,2021-02-05 12:12:43.284000,false,,rejected,,13,26000,913752,11836057,,,,false,2021-03-09 13:59:14.369000
146576363,130660610,2020-01-06 18:25:06.356000,2020-01-13 09:29:17.952000,2020-01-13 09:29:18.572000,false,"Centurion, Gauteng, South Africa",rejected,,2,15703,,9186347,,,,false,2021-03-09 13:17:55.637000
147083535,131102760,2020-01-09 04:44:01.434000,2020-02-14 16:01:17.853000,2020-02-14 16:31:00.392000,false,,rejected,,2,9,,9110599,,,,false,2021-03-09 13:19:56.533000
185087521,167234819,2021-01-19 17:07:03.509000,2021-01-19 17:42:20.573000,2021-01-21 17:42:21.794000,false,,rejected,,2,26000,,11621219,,,,false,2021-03-09 13:54:52.735000
185344886,167479319,2021-01-21 07:40:07.159000,2021-01-22 05:48:04.320000,2021-01-25 06:15:01.361000,false,"Pretoria, Gauteng, South Africa",rejected,,2,26000,,11653734,,,,false,2021-03-09 13:55:23.350000
188052868,170085077,2021-02-11 11:39:01.694000,2021-02-24 16:12:02.212000,2021-02-24 16:12:02.528000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,11653734,,,,false,2021-03-09 14:00:53.237000
146664848,130745367,2020-01-07 07:57:02.269000,2020-01-20 14:13:12.228000,2020-01-21 14:13:14.925000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:18:22.237000
147477541,132243330,2020-01-13 09:42:02.172000,2020-01-17 15:12:32.011000,2020-01-23 18:19:11.714000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15221,,9205873,,,,false,2021-03-09 13:21:24.637000
147625266,131618163,2020-01-14 10:17:03.767000,2020-01-29 20:29:33.388000,2020-01-30 20:29:41.732000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8480562,,,,false,2021-03-09 13:21:35.381000
150899898,134747191,2020-02-12 21:34:08.722000,2020-02-25 11:16:18.239000,2020-02-25 11:16:18.879000,false,,rejected,,2,16318,,9585627,,,,false,2021-03-09 13:29:49.706000
192932134,174762715,2021-03-22 16:11:05.345000,2021-03-24 17:44:13.297000,2021-03-24 17:44:13.949000,false,,rejected,,2,15703,,11623159,,,,false,2021-03-24 18:31:25.660000
191612524,173514012,2021-03-12 09:30:15.155000,,2021-03-29 10:39:41.780000,false,,active,,207265,,1298406,12845043,,,,false,2021-03-29 12:32:03.711000
193910279,175696575,2021-03-30 09:57:04.140000,,2021-04-21 11:55:42.818000,false,"Accra, Greater Accra, Ghana",active,,13,,524691,13198603,,,,false,2021-04-21 12:29:24.032000
193518419,175319015,2021-03-26 05:36:06.172000,2021-04-28 09:07:19.907000,2021-04-28 09:07:20.171000,false,"Pune, Maharashtra, India",rejected,,2,26000,,12915046,,,,false,2021-04-28 12:27:55.769000
197034471,178679866,2021-04-26 06:03:01.609000,2021-05-04 09:55:02.331000,2021-05-04 09:55:02.914000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-04 12:27:48.326000
196522742,178191890,2021-04-21 12:21:01.641000,2021-05-02 16:01:05.769000,2021-05-17 10:00:28.082000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-17 12:27:36.582000
200686761,182161591,2021-05-26 17:21:06.248000,,2021-05-26 17:21:07.104000,false,"Durban, Kwazulu-Natal, South Africa",active,,2,,,13513109,,,,false,2021-05-26 18:55:24.579000
201068354,182528604,2021-05-30 11:21:01.754000,,2021-05-30 11:21:02.626000,false,"City of Cape Town, Western Cape, South Africa",active,,2,,,13650326,,,,false,2021-05-30 12:55:05.871000
201042308,182502702,2021-05-29 20:36:02.414000,,2021-05-31 16:40:31.559000,false,"Durban, Kwazulu-Natal, South Africa",active,,2,,,13604210,,,,false,2021-05-31 18:56:15.959000
199966895,181474346,2021-05-20 09:29:01.677000,2021-06-02 09:50:19.220000,2021-06-02 09:50:19.818000,false,"Del Judor, Mpumalanga, South Africa",rejected,,2,26000,,13650782,,,,false,2021-06-02 12:55:15.397000
193648227,181474346,2021-03-27 14:57:00.671000,2021-03-29 14:52:36.455000,2021-06-02 09:50:19.818000,false,"Nkangala, Mpumalanga, South Africa",rejected,,2,26000,,12484385,,,,false,2021-06-02 12:55:11.643000
190787990,172719179,2021-03-05 13:45:00.730000,,2021-06-02 14:59:12.338000,false,"Cape Town, Western Cape, South Africa",active,,2,,,12845040,,,,false,2021-06-02 18:54:58.596000
201383359,182834092,2021-06-02 14:01:09.758000,,2021-06-02 18:16:25.169000,false,,active,,214360,,464840,13650330,,,,false,2021-06-02 18:55:15.437000
201480994,182927626,2021-06-03 03:15:03.178000,,2021-06-03 03:15:04.194000,false,,active,,2,,,13367393,,,,false,2021-06-03 06:56:08.414000
147264685,131266573,2020-01-10 15:20:03.912000,2020-01-16 10:49:12.920000,2020-01-17 10:49:33.308000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,9205871,,,,false,2021-03-09 13:20:43.035000
151002435,111646219,2020-02-13 18:18:02.640000,2020-03-06 10:03:04.071000,2020-08-19 11:51:17.018000,false,"Milnerton, Western Cape, South Africa",rejected,,2,26000,,8338215,,,,false,2021-03-09 13:30:40.099000
154901283,138585449,2020-03-23 08:22:00.438000,2020-03-30 08:30:59.374000,2020-03-30 08:31:00.042000,false,,rejected,,2,29609,,9676970,,,,false,2021-03-09 13:41:45.317000
189618630,171594894,2021-02-24 15:11:04.288000,2021-03-09 15:56:34.867000,2021-03-09 15:56:35.494000,false,"Lagos, Nigeria",rejected,,2,26000,,12484385,,,,false,2021-03-09 20:44:13.356000
194314241,176085406,2021-04-02 11:44:01.758000,2021-04-07 07:31:21.896000,2021-04-07 07:31:22.185000,false,,rejected,,2,15221,,13234901,,,,false,2021-04-07 12:28:15.126000
193736737,175529881,2021-03-29 01:06:02.923000,2021-04-28 09:12:13.775000,2021-04-28 09:12:14.016000,false,"Pretoria, Gauteng, South Africa",rejected,,2,26000,,12915046,,,,false,2021-04-28 12:28:14.328000
196012652,177700527,2021-04-16 17:03:04.296000,2021-05-02 13:15:35.591000,2021-05-02 13:15:35.908000,false,,rejected,,2,26000,,13367394,,,,false,2021-05-02 18:27:25.510000
193087626,174912869,2021-03-23 15:21:08.274000,2021-05-03 10:20:41.790000,2021-05-03 10:20:41.834000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,12914787,,,,false,2021-05-03 12:27:55.841000
199159972,180702550,2021-05-13 14:12:05.977000,2021-05-18 15:10:27.457000,2021-05-18 15:10:27.959000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-18 18:30:14.897000
153312322,137074345,2020-03-05 08:44:02.308000,2021-05-19 09:33:06.718000,2021-05-19 09:33:06.881000,false,,rejected,,2,14721,,9676849,,,,false,2021-05-19 12:27:43.151000
199135898,180679281,2021-05-13 08:07:02.064000,,2021-05-21 15:21:16.571000,false,,active,,2,,,13234901,,,,false,2021-05-21 18:55:12.183000
199650117,181174204,2021-05-18 07:44:01.126000,2021-05-26 09:55:01.313000,2021-05-26 09:55:01.840000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,13604210,,,,false,2021-05-26 12:56:05.000000
179258893,161791902,2020-11-24 16:17:05.053000,2020-11-30 08:19:05.800000,2020-11-30 08:19:06.428000,false,"Lagos, Nigeria",rejected,,2,26000,,10605233,,,,false,2021-03-09 13:47:05.659000
184652286,166810392,2021-01-15 10:03:02.727000,2021-01-18 06:50:06.828000,2021-01-20 06:50:07.841000,false,,rejected,,2,26000,,11621219,,,,false,2021-03-09 13:52:56.731000
187317783,169373904,2021-02-05 13:36:30.252000,2021-02-16 11:41:41.535000,2021-02-16 12:30:01.333000,false,,rejected,,13,26000,1418808,12022144,,,,false,2021-03-09 13:59:36.796000
188189104,170214594,2021-02-12 11:51:01.987000,2021-03-01 11:56:41.986000,2021-03-02 11:56:45.385000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,10943969,,,,false,2021-03-09 14:01:15.045000
147347131,131346183,2020-01-11 11:59:02.707000,2020-01-20 14:13:07.562000,2020-01-21 14:13:09.242000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:20:45.479000
148651405,132605004,2020-01-23 06:39:02.595000,2020-02-06 13:41:20.146000,2020-02-06 13:41:21.288000,false,,rejected,,2,26000,,9404594,,,,false,2021-03-09 13:24:15.048000
150812457,134664575,2020-02-12 06:56:01.728000,2020-03-10 08:19:02.679000,2020-03-10 08:19:02.718000,false,,rejected,,2,30992,,9528595,,,,false,2021-03-09 13:28:59.105000
153445158,137202089,2020-03-06 14:57:01.107000,2020-03-11 11:51:19.496000,2020-03-26 16:39:07.358000,false,,rejected,,2,26000,,9676970,,,,false,2021-03-09 13:38:45.567000
162316028,145569148,2020-06-23 13:28:01.203000,2020-06-29 09:33:00.119000,2020-06-29 09:33:01.221000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:42:33.966000
191159337,173080582,2021-03-09 06:26:01.887000,2021-03-16 14:05:18.466000,2021-03-16 14:05:19.032000,false,"Johannesburg South, Gauteng, South Africa",rejected,,2,15703,,13023766,,,,false,2021-03-16 18:32:31.744000
197886407,179492424,2021-05-03 10:50:01.163000,,2021-05-06 07:08:29.191000,false,"Cape Town, Western Cape, South Africa",active,,2,,,12914788,,,,false,2021-05-06 12:27:50.846000
186404876,168492126,2021-01-29 07:26:01.440000,,2021-05-10 12:28:54.624000,false,,hired,,2,,,,,,,false,2021-05-10 18:29:55.998000
183161633,165541466,2021-01-05 04:35:03.473000,2021-01-20 14:31:18.183000,2021-01-20 14:31:18.242000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,20390,,10943971,,,,false,2021-03-09 13:49:25.187000
185202515,167342444,2021-01-20 09:57:00.653000,2021-02-01 15:20:06.735000,2021-02-01 15:20:07.232000,false,,rejected,,2,26000,,11621220,,,,false,2021-03-09 13:54:58.241000
147516339,131512381,2020-01-13 17:31:07.109000,2021-01-27 12:24:08.974000,2021-01-27 12:24:09.110000,false,"Cape Town, Western Cape, South Africa",rejected,,2,33,,9205873,,,,false,2021-03-09 13:21:30.439000
150822840,134674474,2020-02-12 10:02:00.909000,2020-03-23 12:28:51.263000,2020-03-23 12:28:51.675000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,9558048,,,,false,2021-03-09 13:29:04.410000
152360180,136159101,2020-02-26 14:41:00.938000,2020-03-02 06:03:34.743000,2020-03-04 06:03:37.146000,false,,rejected,,2,15703,,9676845,,,,false,2021-03-09 13:35:55.809000
152691142,136475403,2020-02-29 05:18:02.794000,2020-03-27 10:22:08.382000,2020-03-27 10:22:08.862000,false,,rejected,,2,30992,,9528595,,,,false,2021-03-09 13:36:46.392000
165336295,148451175,2020-07-24 08:24:01.988000,2020-07-31 17:25:25.381000,2020-07-31 17:25:26.164000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:44:41.408000
165936173,145622048,2020-07-30 17:20:05.052000,2020-07-31 17:35:49.046000,2020-07-31 17:35:49.557000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:45:06.364000
186108422,168213202,2021-01-27 08:45:02.396000,2021-03-24 12:09:36.436000,2021-03-24 12:09:36.825000,false,,rejected,,2,16561,,11352363,,,,false,2021-03-24 12:31:45.940000
184932274,167083638,2021-01-18 14:33:01.534000,2021-05-10 12:48:32.607000,2021-05-10 12:48:32.661000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,16561,,11202778,,,,false,2021-05-10 18:31:53.474000
151405742,135239483,2020-02-18 06:55:02.756000,2021-05-10 12:19:41.042000,2021-05-10 12:19:41.185000,false,,rejected,,2,26000,,9528440,,,,false,2021-05-10 18:28:03.838000
197903425,179493768,2021-05-03 14:27:23.313000,2021-05-12 05:47:21.701000,2021-05-12 05:47:21.776000,false,,rejected,,134589,26000,1548499,13543602,,,,false,2021-05-12 06:28:06.746000
187568466,181958444,2021-02-08 11:18:02.267000,2021-02-24 16:09:49.962000,2021-05-27 14:16:04.189000,false,"Alberton, Gauteng, South Africa",rejected,,2,26000,,11653734,,,,false,2021-05-27 18:55:32.312000
200259965,181756632,2021-05-23 12:42:01.107000,2021-05-30 17:08:43.500000,2021-05-30 17:08:43.819000,false,,rejected,,2,26000,,13234901,,,,false,2021-05-30 18:54:57.987000
201125471,182585058,2021-05-31 08:53:00.870000,,2021-05-31 08:53:01.844000,false,,active,,2,,,13367393,,,,false,2021-05-31 12:55:43.136000
200982494,182443840,2021-05-28 20:57:01.225000,2021-05-31 16:32:05.818000,2021-05-31 16:32:06.497000,false,"Edenvale, Gauteng, South Africa",rejected,,2,26000,,13604210,,,,false,2021-05-31 18:56:14.577000
201121347,182581042,2021-05-31 07:27:01.239000,2021-05-31 16:49:17.039000,2021-05-31 16:49:17.352000,false,"East London, Eastern Cape, South Africa",rejected,,2,26000,,13604210,,,,false,2021-05-31 18:56:18.244000
154556284,181813963,2020-03-18 11:20:27.038000,2021-05-12 10:11:51.112000,2021-06-01 10:06:47.918000,false,,rejected,,2,16561,,9046653,,,,false,2021-06-01 12:55:08.023000
190643727,172581380,2021-03-04 12:17:01.357000,,2021-06-02 14:58:51.384000,false,"Cape Town, Western Cape, South Africa",active,,2,,,12845040,,,,false,2021-06-02 18:54:58.292000
201437415,182885551,2021-06-02 20:04:05.306000,,2021-06-02 20:04:06.371000,false,"Johannesburg, Gauteng, South Africa",active,,2,,,13604210,,,,false,2021-06-03 00:56:08.649000
201017463,182477994,2021-05-29 10:25:01.136000,,2021-06-03 12:04:04.211000,false,"Cape Town, Western Cape, South Africa",active,,2,,,13604210,,,,false,2021-06-03 12:55:41.276000
197707718,179320413,2021-04-30 20:55:08.931000,,2021-06-03 11:19:29.486000,false,"Port Elizabeth, Eastern Cape, South Africa",active,,2,,,13429682,,,,false,2021-06-03 12:55:37.680000
198335493,179922735,2021-05-06 13:17:37.018000,,2021-06-03 11:19:29.661000,false,,active,,13,,1528859,13429682,,,,false,2021-06-03 12:55:37.991000
148664105,182961817,2020-01-23 11:05:02.514000,2020-01-29 06:45:06.236000,2021-06-03 12:31:04.781000,false,,rejected,,2,26000,,9404594,,,,false,2021-06-03 12:55:34.595000
201557891,183001252,2021-06-03 17:54:06.569000,,2021-06-03 17:54:07.364000,false,"Durban, Kwazulu-Natal, South Africa",active,,2,,,13604210,,,,false,2021-06-03 18:55:06.950000
162457905,145703953,2020-06-24 15:46:01.793000,2020-06-29 10:45:03.898000,2020-06-29 10:45:04.180000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:42:43.255000
191343541,173255978,2021-03-10 13:50:04.476000,2021-03-29 14:45:06.779000,2021-03-30 14:45:17.506000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,10605233,,,,false,2021-03-30 18:34:33.786000
196750956,178404415,2021-04-22 22:52:02.715000,,2021-04-22 22:52:03.158000,false,,active,,2,,,13233413,,,,false,2021-04-23 00:27:28.112000
151375247,92262423,2020-02-18 00:51:02.331000,2021-05-10 12:19:40.914000,2021-05-10 12:19:41.063000,false,,rejected,,2,26000,,9528440,,,,false,2021-05-10 18:28:03.310000
196360673,178037184,2021-04-20 07:20:01.078000,2021-05-12 05:15:46.653000,2021-05-12 05:16:03.390000,false,"Western Cape Rural, Western Cape, South Africa",rejected,,2,26000,,13169768,,,,false,2021-05-12 06:28:06.234000
187332363,169387544,2021-02-05 16:02:02.216000,2021-02-06 00:03:35.317000,2021-02-08 00:03:36.834000,false,,rejected,,2,9,,11623159,,,,false,2021-03-09 13:59:37.569000
146539370,135160374,2020-01-06 12:14:00.473000,2020-01-09 14:33:54.483000,2020-02-25 11:22:43.524000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,9205871,,,,false,2021-03-09 13:17:12.820000
154259803,137974723,2020-03-14 10:54:01.379000,2020-03-20 13:13:11.183000,2020-03-20 13:13:11.959000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,26000,,9186347,,,,false,2021-03-09 13:40:37.764000
168478905,145985294,2020-08-24 15:37:06.389000,2020-09-02 09:44:46.224000,2020-09-02 09:44:47.098000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:45:54.491000
191475553,173383621,2021-03-11 08:45:02.086000,2021-03-16 15:31:53.647000,2021-03-16 15:31:53.773000,false,"City of Cape Town, Western Cape, South Africa",rejected,,2,14721,,11836057,,,,false,2021-03-16 18:32:59.530000
190310980,172263550,2021-03-02 07:48:50.769000,2021-03-18 13:22:55.981000,2021-03-18 13:22:56.031000,false,,rejected,,155889,28201,1298406,11653742,,,,false,2021-03-18 18:31:19.129000
193217339,175038184,2021-03-24 10:24:00.919000,,2021-03-24 10:24:01.780000,false,Johannesburg,active,,2,,,13134632,,,,false,2021-03-24 12:32:32.585000
151551320,44087378,2020-02-19 08:21:02.772000,2021-05-10 12:24:24.288000,2021-05-10 12:24:24.460000,false,,rejected,,33,18053,,9557873,,,,false,2021-05-10 18:28:04.809000
200632606,182116569,2021-05-26 10:44:03.297000,,2021-05-26 10:44:04.519000,false,,active,,2,,,13367393,,,,false,2021-05-26 12:56:58.802000
184911674,167063587,2021-01-18 09:21:02.670000,2021-01-21 06:53:15.369000,2021-01-21 06:53:15.956000,false,"Durban, Kwazulu-Natal, South Africa",rejected,,2,20390,,11653715,,,,false,2021-03-09 13:54:05.048000
185513061,167640165,2021-01-22 14:24:04.515000,2021-02-12 15:05:38.555000,2021-02-12 15:05:38.590000,false,,rejected,,2,26000,,11621390,,,,false,2021-03-09 13:56:08.399000
187988816,170022897,2021-02-10 22:22:05.158000,2021-02-11 13:33:33.956000,2021-02-11 13:33:34.524000,false,"Soweto, Gauteng, South Africa",rejected,,2,26000,,11836057,,,,false,2021-03-09 14:00:51.719000
188221156,170245068,2021-02-12 17:43:01.351000,2021-02-24 12:41:50.576000,2021-02-25 12:41:54.190000,false,,rejected,,2,26000,,12271414,,,,false,2021-03-09 14:01:17.502000
188699819,170710416,2021-02-17 07:32:01.827000,2021-02-24 12:41:49.196000,2021-02-25 12:41:53.628000,false,,rejected,,2,26000,,12271414,,,,false,2021-03-09 14:02:24.385000
146680348,130760534,2020-01-07 13:13:02.642000,2020-01-20 14:13:11.370000,2020-01-21 14:13:14.362000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:18:45.797000
147402045,131400898,2020-01-12 11:25:01.015000,2020-01-14 20:34:55.318000,2020-01-16 06:00:05.009000,false,,rejected,,2,26000,,9110598,,,,false,2021-03-09 13:20:48.176000
147748911,131737037,2020-01-15 05:19:04.214000,2020-01-20 14:13:05.952000,2020-01-21 14:13:08.769000,false,,rejected,,2,9,,9110496,,,,false,2021-03-09 13:21:53.882000
148023768,131999342,2020-01-17 10:14:02.981000,2020-01-23 18:16:35.747000,2020-01-23 18:16:36.510000,false,"Bloemfontein, Free State, South Africa",rejected,,2,15380,,8338215,,,,false,2021-03-09 13:22:39.652000
149768681,133670080,2020-02-03 12:50:02.176000,,2020-03-30 08:34:12.106000,false,"Cape Town, Western Cape, South Africa",active,,2,,,9676971,,,,false,2021-03-09 13:26:56.285000
150051894,133936880,2020-02-05 12:35:01.926000,2020-04-21 09:58:45.675000,2020-04-22 09:58:48.143000,false,"Cape Town, Western Cape, South Africa",rejected,,2,17601,,9046653,,,,false,2021-03-09 13:27:21.882000
151436693,135269374,2020-02-18 15:15:04.320000,2020-03-25 17:16:34.379000,2020-03-26 06:00:04.648000,false,,rejected,,2,18053,,9585626,,,,false,2021-03-09 13:33:02.376000
152051385,135863663,2020-02-24 06:58:02.960000,2020-03-25 17:23:17.832000,2020-03-26 06:00:05.019000,false,,rejected,,2,18053,,9585626,,,,false,2021-03-09 13:34:42.794000
152191298,135998163,2020-02-25 06:48:02.236000,2020-03-02 05:31:19.441000,2020-03-02 05:31:19.483000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,19264,,9536608,,,,false,2021-03-09 13:35:07.927000
152532116,136323820,2020-02-27 19:19:36.193000,2020-03-02 07:08:01.552000,2020-03-02 07:08:02.105000,false,"Cape Town, Western Cape, South Africa",rejected,,2,15703,,9455729,,,,false,2021-03-09 13:36:24.999000
167046175,150110088,2020-08-11 11:53:03.738000,2020-08-20 11:23:34.438000,2020-08-20 11:23:35.710000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,8287838,,,,false,2021-03-09 13:45:25.468000
197360429,178992368,2021-04-28 11:13:01.477000,2021-04-30 13:26:06.345000,2021-04-30 13:26:06.652000,false,"Atlantis, Western Cape, South Africa",rejected,,2,26000,,13428453,,,,false,2021-04-30 18:28:07.032000
150490849,134360428,2020-02-09 23:41:04.323000,2021-05-10 12:45:10.364000,2021-05-10 12:45:10.531000,false,,rejected,,2,16561,,9528596,,,,false,2021-05-10 18:30:06.188000
183062698,165456470,2021-01-04 18:54:01.646000,2021-05-12 10:01:16.392000,2021-05-12 10:01:16.472000,false,,rejected,,2,16561,,11111895,,,,false,2021-05-12 12:29:42.480000
169928411,152875088,2020-09-05 03:21:03.097000,2020-10-07 12:50:10.835000,2020-10-07 12:50:11.247000,false,"Nairobi, Nairobi, Kenya",rejected,,2,16079,,10605233,,,,false,2021-03-09 13:46:55.815000
185108356,167253169,2021-01-19 18:58:08.611000,2021-01-25 14:01:47.397000,2021-01-27 14:01:48.609000,false,,rejected,,2,26000,,11621219,,,,false,2021-03-09 13:54:53.676000
189459133,171441292,2021-02-23 14:37:02.538000,2021-02-24 08:55:21.784000,2021-03-03 08:00:01.189000,false,"Cape Town, Western Cape, South Africa",rejected,,2,26000,,12323333,,,,false,2021-03-09 14:04:03.860000
146346779,130435541,2020-01-03 19:03:01.114000,2021-01-27 12:24:08.523000,2021-01-27 12:24:08.667000,false,"Johannesburg, Gauteng, South Africa",rejected,,2,33,,9205875,,,,false,2021-03-09 13:17:06.074000
146563928,130648604,2020-01-06 16:56:03.359000,2020-02-14 15:56:43.541000,2020-02-14 16:31:00.072000,false,,rejected,,2,9,,9110600,,,,false,2021-03-09 13:17:37.471000
148771803,132721545,2020-01-24 06:25:02.212000,2020-01-27 09:13:49.577000,2020-01-27 09:13:49.911000,false,,rejected,,2,26000,,9404594,,,,false,2021-03-09 13:24:39.374000
151475675,135306226,2020-02-18 19:53:05.226000,2020-03-02 19:31:43.715000,2020-03-02 19:31:44.468000,false,,rejected,,2,15703,,9411002,,,,false,2021-03-09 13:33:04.890000
151602722,135428344,2020-02-19 18:12:03.174000,2020-02-27 10:57:49.099000,2020-02-27 10:57:50.383000,false,,rejected,,2,15703,,9528987,,,,false,2021-03-09 13:33:34.728000
152342970,136142424,2020-02-26 09:33:01.800000,2020-03-10 09:57:26.447000,2020-03-10 09:57:27.184000,false,,rejected,,2,26000,,9648370,,,,false,2021-03-09 13:35:36.279000
